user_id;post_id;comment_id;reaction_type;created_at
8;NULL;94;'angry';2025-04-16 15:30:21
19;NULL;94;'like';2025-04-16 15:30:21
17;NULL;94;'haha';2025-04-16 15:30:21
5;NULL;95;'wow';2025-04-16 15:30:21
21;NULL;95;'haha';2025-04-16 15:30:21
40;NULL;95;'like';2025-04-16 15:30:21
16;NULL;95;'sad';2025-04-16 15:30:21
44;NULL;95;'love';2025-04-16 15:30:21
46;NULL;95;'wow';2025-04-16 15:30:21
38;NULL;95;'haha';2025-04-16 15:30:21
23;NULL;95;'angry';2025-04-16 15:30:21
45;NULL;96;'like';2025-04-16 15:30:21
26;NULL;96;'haha';2025-04-16 15:30:21
46;NULL;96;'angry';2025-04-16 15:30:21
8;NULL;96;'angry';2025-04-16 15:30:21
50;NULL;96;'love';2025-04-16 15:30:21
20;NULL;96;'like';2025-04-16 15:30:21
36;NULL;96;'love';2025-04-16 15:30:21
15;NULL;96;'haha';2025-04-16 15:30:21
15;NULL;96;'sad';2025-04-16 15:30:21
3;NULL;97;'sad';2025-04-16 15:30:21
14;NULL;97;'love';2025-04-16 15:30:21
32;NULL;97;'angry';2025-04-16 15:30:21
47;17;NULL;'angry';2025-04-16 15:30:21
5;17;NULL;'angry';2025-04-16 15:30:21
11;17;NULL;'love';2025-04-16 15:30:21
15;17;NULL;'wow';2025-04-16 15:30:21
7;NULL;98;'haha';2025-04-16 15:30:21
29;NULL;98;'love';2025-04-16 15:30:21
50;NULL;98;'wow';2025-04-16 15:30:21
34;NULL;99;'wow';2025-04-16 15:30:21
31;NULL;99;'wow';2025-04-16 15:30:21
34;NULL;99;'wow';2025-04-16 15:30:21
18;NULL;100;'haha';2025-04-16 15:30:21
1;NULL;100;'sad';2025-04-16 15:30:21
41;NULL;100;'sad';2025-04-16 15:30:21
46;NULL;101;'sad';2025-04-16 15:30:21
21;NULL;101;'sad';2025-04-16 15:30:21
6;NULL;101;'angry';2025-04-16 15:30:21
22;NULL;101;'like';2025-04-16 15:30:21
6;NULL;101;'like';2025-04-16 15:30:21
19;NULL;101;'love';2025-04-16 15:30:21
17;NULL;101;'love';2025-04-16 15:30:21
42;NULL;102;'like';2025-04-16 15:30:21
45;NULL;102;'like';2025-04-16 15:30:21
50;NULL;102;'like';2025-04-16 15:30:21
36;NULL;102;'angry';2025-04-16 15:30:21
9;NULL;102;'angry';2025-04-16 15:30:21
46;NULL;102;'sad';2025-04-16 15:30:21
14;NULL;102;'angry';2025-04-16 15:30:21
49;NULL;102;'angry';2025-04-16 15:30:21
28;NULL;103;'wow';2025-04-16 15:30:21
30;NULL;103;'love';2025-04-16 15:30:21
43;NULL;103;'angry';2025-04-16 15:30:21
17;NULL;103;'wow';2025-04-16 15:30:21
10;NULL;103;'like';2025-04-16 15:30:21
21;NULL;103;'haha';2025-04-16 15:30:21
33;NULL;103;'love';2025-04-16 15:30:21
32;NULL;103;'angry';2025-04-16 15:30:21
27;NULL;103;'sad';2025-04-16 15:30:21
34;18;NULL;'haha';2025-04-16 15:30:21
49;18;NULL;'haha';2025-04-16 15:30:21
10;18;NULL;'wow';2025-04-16 15:30:21
23;18;NULL;'angry';2025-04-16 15:30:21
49;18;NULL;'sad';2025-04-16 15:30:21
24;18;NULL;'love';2025-04-16 15:30:21
41;18;NULL;'haha';2025-04-16 15:30:21
39;NULL;104;'like';2025-04-16 15:30:21
26;NULL;104;'angry';2025-04-16 15:30:21
4;NULL;104;'wow';2025-04-16 15:30:21
43;NULL;104;'wow';2025-04-16 15:30:21
15;NULL;104;'sad';2025-04-16 15:30:21
50;NULL;104;'like';2025-04-16 15:30:21
22;NULL;104;'sad';2025-04-16 15:30:21
49;NULL;105;'love';2025-04-16 15:30:21
12;NULL;105;'like';2025-04-16 15:30:21
4;NULL;105;'sad';2025-04-16 15:30:21
33;NULL;105;'angry';2025-04-16 15:30:21
48;NULL;105;'love';2025-04-16 15:30:21
10;NULL;105;'haha';2025-04-16 15:30:21
30;NULL;105;'angry';2025-04-16 15:30:21
2;NULL;106;'angry';2025-04-16 15:30:21
13;NULL;106;'wow';2025-04-16 15:30:21
44;NULL;106;'angry';2025-04-16 15:30:21
44;NULL;106;'wow';2025-04-16 15:30:21
10;NULL;106;'like';2025-04-16 15:30:21
40;NULL;106;'love';2025-04-16 15:30:21
38;NULL;106;'haha';2025-04-16 15:30:21
5;NULL;107;'haha';2025-04-16 15:30:21
42;NULL;107;'like';2025-04-16 15:30:21
41;NULL;107;'sad';2025-04-16 15:30:21
18;NULL;107;'like';2025-04-16 15:30:21
44;19;NULL;'angry';2025-04-16 15:30:21
1;19;NULL;'angry';2025-04-16 15:30:21
16;19;NULL;'wow';2025-04-16 15:30:21
4;19;NULL;'wow';2025-04-16 15:30:21
22;19;NULL;'angry';2025-04-16 15:30:21
4;19;NULL;'love';2025-04-16 15:30:21
45;19;NULL;'like';2025-04-16 15:30:21
33;NULL;108;'like';2025-04-16 15:30:21
11;NULL;108;'wow';2025-04-16 15:30:21
47;NULL;108;'love';2025-04-16 15:30:21
20;NULL;108;'haha';2025-04-16 15:30:21
10;NULL;109;'wow';2025-04-16 15:30:21
16;NULL;109;'wow';2025-04-16 15:30:21
49;NULL;109;'angry';2025-04-16 15:30:21
35;NULL;109;'wow';2025-04-16 15:30:21
4;NULL;109;'haha';2025-04-16 15:30:21
8;NULL;110;'love';2025-04-16 15:30:21
2;NULL;110;'sad';2025-04-16 15:30:21
33;NULL;110;'angry';2025-04-16 15:30:21
10;NULL;110;'wow';2025-04-16 15:30:21
7;NULL;110;'wow';2025-04-16 15:30:21
2;NULL;110;'wow';2025-04-16 15:30:21
43;NULL;110;'haha';2025-04-16 15:30:21
4;NULL;110;'love';2025-04-16 15:30:21
15;NULL;111;'like';2025-04-16 15:30:21
49;NULL;111;'sad';2025-04-16 15:30:21
45;NULL;111;'haha';2025-04-16 15:30:21
48;NULL;111;'like';2025-04-16 15:30:21
24;NULL;111;'haha';2025-04-16 15:30:21
5;NULL;111;'wow';2025-04-16 15:30:21
19;NULL;111;'love';2025-04-16 15:30:21
49;NULL;111;'love';2025-04-16 15:30:21
47;NULL;111;'like';2025-04-16 15:30:21
49;NULL;111;'sad';2025-04-16 15:30:21
42;NULL;112;'love';2025-04-16 15:30:21
40;NULL;112;'like';2025-04-16 15:30:21
47;NULL;112;'like';2025-04-16 15:30:21
18;NULL;112;'angry';2025-04-16 15:30:21
18;NULL;113;'love';2025-04-16 15:30:21
33;NULL;113;'love';2025-04-16 15:30:21
13;NULL;113;'angry';2025-04-16 15:30:21
13;NULL;113;'haha';2025-04-16 15:30:21
46;NULL;113;'sad';2025-04-16 15:30:21
18;NULL;113;'angry';2025-04-16 15:30:21
38;NULL;113;'sad';2025-04-16 15:30:21
44;NULL;113;'angry';2025-04-16 15:30:21
34;NULL;113;'wow';2025-04-16 15:30:21
25;NULL;114;'sad';2025-04-16 15:30:21
25;NULL;114;'love';2025-04-16 15:30:21
30;NULL;114;'like';2025-04-16 15:30:21
28;NULL;114;'sad';2025-04-16 15:30:21
45;NULL;114;'love';2025-04-16 15:30:21
41;NULL;114;'angry';2025-04-16 15:30:21
16;NULL;115;'sad';2025-04-16 15:30:21
34;NULL;115;'like';2025-04-16 15:30:21
45;NULL;115;'like';2025-04-16 15:30:21
5;NULL;116;'love';2025-04-16 15:30:21
7;NULL;116;'angry';2025-04-16 15:30:21
21;NULL;116;'love';2025-04-16 15:30:21
28;NULL;116;'love';2025-04-16 15:30:21
35;NULL;116;'wow';2025-04-16 15:30:21
45;NULL;116;'angry';2025-04-16 15:30:21
39;NULL;116;'sad';2025-04-16 15:30:21
35;NULL;116;'sad';2025-04-16 15:30:21
23;NULL;116;'sad';2025-04-16 15:30:21
28;NULL;116;'love';2025-04-16 15:30:21
43;20;NULL;'wow';2025-04-16 15:30:21
6;20;NULL;'haha';2025-04-16 15:30:21
32;20;NULL;'wow';2025-04-16 15:30:21
14;20;NULL;'like';2025-04-16 15:30:21
5;20;NULL;'angry';2025-04-16 15:30:21
18;NULL;117;'angry';2025-04-16 15:30:21
36;NULL;117;'sad';2025-04-16 15:30:21
45;NULL;117;'like';2025-04-16 15:30:21
45;NULL;117;'haha';2025-04-16 15:30:21
37;NULL;117;'wow';2025-04-16 15:30:21
32;NULL;117;'love';2025-04-16 15:30:21
22;NULL;117;'love';2025-04-16 15:30:21
27;NULL;117;'like';2025-04-16 15:30:21
26;NULL;118;'like';2025-04-16 15:30:21
29;NULL;118;'wow';2025-04-16 15:30:21
43;NULL;118;'sad';2025-04-16 15:30:21
48;NULL;118;'haha';2025-04-16 15:30:21
36;NULL;118;'haha';2025-04-16 15:30:21
15;NULL;119;'like';2025-04-16 15:30:21
25;NULL;119;'love';2025-04-16 15:30:21
6;NULL;119;'wow';2025-04-16 15:30:21
11;NULL;119;'sad';2025-04-16 15:30:21
47;NULL;119;'sad';2025-04-16 15:30:21
45;NULL;120;'angry';2025-04-16 15:30:21
4;21;NULL;'haha';2025-04-16 15:30:21
8;21;NULL;'love';2025-04-16 15:30:21
37;21;NULL;'haha';2025-04-16 15:30:21
15;21;NULL;'love';2025-04-16 15:30:21
2;21;NULL;'like';2025-04-16 15:30:21
16;21;NULL;'haha';2025-04-16 15:30:21
29;21;NULL;'sad';2025-04-16 15:30:21
48;21;NULL;'like';2025-04-16 15:30:21
34;21;NULL;'wow';2025-04-16 15:30:21
33;21;NULL;'haha';2025-04-16 15:30:21
2;NULL;121;'wow';2025-04-16 15:30:21
36;NULL;122;'like';2025-04-16 15:30:21
26;NULL;122;'love';2025-04-16 15:30:21
39;NULL;122;'love';2025-04-16 15:30:21
6;NULL;122;'haha';2025-04-16 15:30:21
49;NULL;123;'love';2025-04-16 15:30:21
14;NULL;123;'wow';2025-04-16 15:30:21
2;NULL;123;'love';2025-04-16 15:30:21
24;NULL;123;'like';2025-04-16 15:30:21
41;NULL;123;'like';2025-04-16 15:30:21
7;NULL;123;'like';2025-04-16 15:30:21
32;NULL;123;'haha';2025-04-16 15:30:21
33;NULL;123;'wow';2025-04-16 15:30:21
37;NULL;123;'like';2025-04-16 15:30:21
6;NULL;123;'love';2025-04-16 15:30:21
14;NULL;124;'angry';2025-04-16 15:30:21
9;NULL;125;'love';2025-04-16 15:30:21
2;NULL;125;'like';2025-04-16 15:30:21
45;NULL;125;'sad';2025-04-16 15:30:21
49;NULL;125;'haha';2025-04-16 15:30:21
28;NULL;125;'love';2025-04-16 15:30:21
11;NULL;125;'love';2025-04-16 15:30:21
1;NULL;125;'like';2025-04-16 15:30:21
18;NULL;125;'love';2025-04-16 15:30:21
23;NULL;126;'angry';2025-04-16 15:30:21
14;NULL;126;'angry';2025-04-16 15:30:21
41;NULL;126;'love';2025-04-16 15:30:21
14;NULL;126;'love';2025-04-16 15:30:21
33;NULL;127;'haha';2025-04-16 15:30:21
23;NULL;127;'sad';2025-04-16 15:30:21
12;NULL;127;'love';2025-04-16 15:30:21
20;NULL;127;'wow';2025-04-16 15:30:21
1;NULL;128;'wow';2025-04-16 15:30:21
15;NULL;128;'like';2025-04-16 15:30:21
16;NULL;128;'like';2025-04-16 15:30:21
20;NULL;128;'angry';2025-04-16 15:30:21
32;NULL;128;'sad';2025-04-16 15:30:21
27;NULL;128;'sad';2025-04-16 15:30:21
40;NULL;128;'love';2025-04-16 15:30:21
25;NULL;128;'sad';2025-04-16 15:30:21
47;NULL;128;'sad';2025-04-16 15:30:21
20;NULL;129;'angry';2025-04-16 15:30:21
7;NULL;129;'wow';2025-04-16 15:30:21
43;22;NULL;'haha';2025-04-16 15:30:21
23;22;NULL;'angry';2025-04-16 15:30:21
50;NULL;130;'love';2025-04-16 15:30:21
48;NULL;131;'sad';2025-04-16 15:30:21
31;NULL;131;'sad';2025-04-16 15:30:21
4;NULL;131;'love';2025-04-16 15:30:21
22;NULL;131;'love';2025-04-16 15:30:21
14;NULL;131;'love';2025-04-16 15:30:21
35;NULL;131;'wow';2025-04-16 15:30:21
16;NULL;131;'love';2025-04-16 15:30:21
29;NULL;131;'love';2025-04-16 15:30:21
14;NULL;132;'haha';2025-04-16 15:30:21
11;NULL;132;'sad';2025-04-16 15:30:21
48;NULL;132;'haha';2025-04-16 15:30:21
40;NULL;132;'angry';2025-04-16 15:30:21
1;NULL;133;'sad';2025-04-16 15:30:21
21;NULL;133;'angry';2025-04-16 15:30:21
25;NULL;133;'wow';2025-04-16 15:30:21
41;NULL;133;'angry';2025-04-16 15:30:21
33;NULL;134;'haha';2025-04-16 15:30:21
26;NULL;134;'haha';2025-04-16 15:30:21
33;NULL;134;'like';2025-04-16 15:30:21
40;NULL;134;'angry';2025-04-16 15:30:21
43;NULL;134;'like';2025-04-16 15:30:21
40;23;NULL;'angry';2025-04-16 15:30:21
31;23;NULL;'like';2025-04-16 15:30:21
23;23;NULL;'haha';2025-04-16 15:30:21
1;23;NULL;'like';2025-04-16 15:30:21
26;23;NULL;'haha';2025-04-16 15:30:21
5;23;NULL;'haha';2025-04-16 15:30:21
42;23;NULL;'love';2025-04-16 15:30:21
32;23;NULL;'like';2025-04-16 15:30:21
22;23;NULL;'love';2025-04-16 15:30:21
4;NULL;135;'love';2025-04-16 15:30:21
38;NULL;135;'sad';2025-04-16 15:30:21
15;NULL;135;'wow';2025-04-16 15:30:21
24;NULL;135;'love';2025-04-16 15:30:21
48;NULL;135;'angry';2025-04-16 15:30:21
9;NULL;135;'love';2025-04-16 15:30:21
16;NULL;135;'love';2025-04-16 15:30:21
50;NULL;135;'haha';2025-04-16 15:30:21
35;NULL;135;'love';2025-04-16 15:30:21
13;NULL;135;'haha';2025-04-16 15:30:21
19;NULL;136;'angry';2025-04-16 15:30:21
15;NULL;136;'wow';2025-04-16 15:30:21
10;NULL;136;'like';2025-04-16 15:30:21
32;NULL;136;'haha';2025-04-16 15:30:21
2;NULL;136;'sad';2025-04-16 15:30:21
5;NULL;136;'haha';2025-04-16 15:30:21
3;NULL;136;'haha';2025-04-16 15:30:21
33;NULL;136;'wow';2025-04-16 15:30:21
5;NULL;137;'sad';2025-04-16 15:30:21
15;NULL;137;'sad';2025-04-16 15:30:21
29;NULL;138;'haha';2025-04-16 15:30:21
36;NULL;138;'angry';2025-04-16 15:30:21
49;NULL;138;'wow';2025-04-16 15:30:21
41;NULL;138;'haha';2025-04-16 15:30:21
48;NULL;138;'wow';2025-04-16 15:30:21
16;NULL;138;'haha';2025-04-16 15:30:21
48;NULL;138;'love';2025-04-16 15:30:21
30;NULL;138;'wow';2025-04-16 15:30:21
6;NULL;138;'sad';2025-04-16 15:30:21
39;NULL;139;'love';2025-04-16 15:30:21
17;NULL;139;'angry';2025-04-16 15:30:21
9;NULL;139;'sad';2025-04-16 15:30:21
45;NULL;139;'angry';2025-04-16 15:30:21
29;NULL;139;'wow';2025-04-16 15:30:21
24;NULL;139;'sad';2025-04-16 15:30:21
1;NULL;140;'wow';2025-04-16 15:30:21
50;NULL;140;'love';2025-04-16 15:30:21
14;NULL;140;'sad';2025-04-16 15:30:21
11;NULL;140;'angry';2025-04-16 15:30:21
10;NULL;140;'sad';2025-04-16 15:30:21
39;24;NULL;'angry';2025-04-16 15:30:21
50;24;NULL;'wow';2025-04-16 15:30:21
30;24;NULL;'love';2025-04-16 15:30:21
13;24;NULL;'wow';2025-04-16 15:30:21
2;24;NULL;'love';2025-04-16 15:30:21
46;24;NULL;'wow';2025-04-16 15:30:21
33;24;NULL;'wow';2025-04-16 15:30:21
50;24;NULL;'like';2025-04-16 15:30:21
10;24;NULL;'angry';2025-04-16 15:30:21
15;24;NULL;'love';2025-04-16 15:30:21
23;NULL;141;'like';2025-04-16 15:30:21
39;NULL;141;'like';2025-04-16 15:30:21
28;NULL;141;'haha';2025-04-16 15:30:21
13;NULL;141;'angry';2025-04-16 15:30:21
6;NULL;141;'haha';2025-04-16 15:30:21
47;NULL;142;'sad';2025-04-16 15:30:21
29;NULL;142;'love';2025-04-16 15:30:21
39;NULL;142;'love';2025-04-16 15:30:21
40;NULL;142;'sad';2025-04-16 15:30:21
30;NULL;142;'sad';2025-04-16 15:30:21
22;NULL;142;'wow';2025-04-16 15:30:21
31;NULL;142;'haha';2025-04-16 15:30:21
35;NULL;142;'love';2025-04-16 15:30:21
30;NULL;142;'haha';2025-04-16 15:30:21
4;NULL;142;'like';2025-04-16 15:30:21
37;NULL;143;'sad';2025-04-16 15:30:21
23;NULL;143;'love';2025-04-16 15:30:21
29;NULL;143;'like';2025-04-16 15:30:21
24;NULL;143;'wow';2025-04-16 15:30:21
35;NULL;143;'like';2025-04-16 15:30:21
17;NULL;143;'sad';2025-04-16 15:30:21
16;NULL;143;'wow';2025-04-16 15:30:21
35;NULL;143;'love';2025-04-16 15:30:21
18;NULL;143;'wow';2025-04-16 15:30:21
5;NULL;143;'angry';2025-04-16 15:30:21
31;NULL;144;'love';2025-04-16 15:30:21
50;NULL;144;'haha';2025-04-16 15:30:21
19;NULL;144;'love';2025-04-16 15:30:21
1;NULL;144;'sad';2025-04-16 15:30:21
29;NULL;144;'love';2025-04-16 15:30:21
16;NULL;144;'like';2025-04-16 15:30:21
27;NULL;144;'love';2025-04-16 15:30:21
2;NULL;144;'angry';2025-04-16 15:30:21
25;NULL;144;'haha';2025-04-16 15:30:21
8;NULL;145;'like';2025-04-16 15:30:21
43;NULL;146;'wow';2025-04-16 15:30:21
39;NULL;146;'haha';2025-04-16 15:30:21
32;NULL;147;'sad';2025-04-16 15:30:21
50;NULL;147;'love';2025-04-16 15:30:21
31;NULL;147;'haha';2025-04-16 15:30:21
32;NULL;147;'sad';2025-04-16 15:30:21
36;NULL;147;'sad';2025-04-16 15:30:21
24;25;NULL;'like';2025-04-16 15:30:21
46;25;NULL;'sad';2025-04-16 15:30:21
13;25;NULL;'angry';2025-04-16 15:30:21
41;25;NULL;'wow';2025-04-16 15:30:21
5;25;NULL;'angry';2025-04-16 15:30:21
9;25;NULL;'angry';2025-04-16 15:30:21
47;25;NULL;'haha';2025-04-16 15:30:21
1;25;NULL;'sad';2025-04-16 15:30:21
28;25;NULL;'haha';2025-04-16 15:30:21
30;NULL;148;'like';2025-04-16 15:30:21
29;NULL;148;'love';2025-04-16 15:30:21
40;NULL;148;'like';2025-04-16 15:30:21
16;NULL;149;'like';2025-04-16 15:30:21
41;NULL;149;'wow';2025-04-16 15:30:21
37;NULL;149;'wow';2025-04-16 15:30:21
1;NULL;149;'like';2025-04-16 15:30:21
34;NULL;149;'like';2025-04-16 15:30:21
42;NULL;150;'angry';2025-04-16 15:30:21
39;NULL;150;'haha';2025-04-16 15:30:21
41;NULL;150;'haha';2025-04-16 15:30:21
36;NULL;150;'love';2025-04-16 15:30:21
15;NULL;151;'like';2025-04-16 15:30:21
10;NULL;151;'sad';2025-04-16 15:30:21
40;NULL;151;'angry';2025-04-16 15:30:21
31;NULL;151;'love';2025-04-16 15:30:21
20;NULL;151;'like';2025-04-16 15:30:21
12;NULL;151;'angry';2025-04-16 15:30:21
34;NULL;151;'wow';2025-04-16 15:30:21
26;NULL;151;'sad';2025-04-16 15:30:21
49;NULL;151;'love';2025-04-16 15:30:21
18;NULL;152;'sad';2025-04-16 15:30:21
45;NULL;152;'like';2025-04-16 15:30:21
32;NULL;152;'like';2025-04-16 15:30:21
1;NULL;152;'haha';2025-04-16 15:30:21
25;NULL;152;'angry';2025-04-16 15:30:21
27;NULL;153;'angry';2025-04-16 15:30:21
38;NULL;153;'like';2025-04-16 15:30:21
27;NULL;153;'haha';2025-04-16 15:30:21
1;NULL;153;'like';2025-04-16 15:30:21
49;NULL;153;'like';2025-04-16 15:30:21
48;NULL;154;'love';2025-04-16 15:30:21
20;NULL;154;'sad';2025-04-16 15:30:21
35;NULL;154;'sad';2025-04-16 15:30:21
24;NULL;154;'wow';2025-04-16 15:30:21
49;NULL;154;'angry';2025-04-16 15:30:21
24;NULL;154;'angry';2025-04-16 15:30:21
26;NULL;154;'love';2025-04-16 15:30:21
30;NULL;154;'haha';2025-04-16 15:30:21
32;NULL;154;'like';2025-04-16 15:30:21
1;NULL;155;'like';2025-04-16 15:30:21
14;NULL;155;'love';2025-04-16 15:30:21
1;NULL;155;'haha';2025-04-16 15:30:21
19;NULL;155;'angry';2025-04-16 15:30:21
49;NULL;155;'wow';2025-04-16 15:30:21
20;26;NULL;'sad';2025-04-16 15:30:21
11;26;NULL;'love';2025-04-16 15:30:21
40;26;NULL;'angry';2025-04-16 15:30:21
12;26;NULL;'sad';2025-04-16 15:30:21
49;26;NULL;'wow';2025-04-16 15:30:21
8;26;NULL;'like';2025-04-16 15:30:21
34;26;NULL;'wow';2025-04-16 15:30:21
27;26;NULL;'angry';2025-04-16 15:30:21
21;26;NULL;'sad';2025-04-16 15:30:21
24;NULL;156;'like';2025-04-16 15:30:21
5;NULL;156;'love';2025-04-16 15:30:21
4;NULL;157;'angry';2025-04-16 15:30:21
15;NULL;157;'haha';2025-04-16 15:30:21
6;NULL;157;'love';2025-04-16 15:30:21
20;NULL;157;'sad';2025-04-16 15:30:21
47;NULL;157;'love';2025-04-16 15:30:21
5;NULL;157;'angry';2025-04-16 15:30:21
20;NULL;157;'wow';2025-04-16 15:30:21
33;NULL;157;'haha';2025-04-16 15:30:21
39;NULL;157;'angry';2025-04-16 15:30:21
9;NULL;158;'like';2025-04-16 15:30:21
29;NULL;159;'haha';2025-04-16 15:30:21
23;NULL;159;'wow';2025-04-16 15:30:21
3;NULL;160;'like';2025-04-16 15:30:21
17;NULL;160;'love';2025-04-16 15:30:21
50;NULL;160;'wow';2025-04-16 15:30:21
15;27;NULL;'wow';2025-04-16 15:30:21
12;NULL;161;'wow';2025-04-16 15:30:21
26;NULL;161;'wow';2025-04-16 15:30:21
5;NULL;161;'love';2025-04-16 15:30:21
3;NULL;161;'love';2025-04-16 15:30:21
35;NULL;161;'sad';2025-04-16 15:30:21
2;NULL;161;'angry';2025-04-16 15:30:21
14;NULL;161;'wow';2025-04-16 15:30:21
31;NULL;161;'angry';2025-04-16 15:30:21
43;NULL;161;'like';2025-04-16 15:30:21
35;NULL;161;'sad';2025-04-16 15:30:21
9;NULL;162;'love';2025-04-16 15:30:21
49;NULL;163;'love';2025-04-16 15:30:21
42;NULL;163;'like';2025-04-16 15:30:21
19;NULL;163;'wow';2025-04-16 15:30:21
35;NULL;163;'wow';2025-04-16 15:30:21
11;NULL;163;'sad';2025-04-16 15:30:21
46;NULL;163;'angry';2025-04-16 15:30:21
29;NULL;163;'sad';2025-04-16 15:30:21
13;NULL;163;'sad';2025-04-16 15:30:21
45;NULL;163;'wow';2025-04-16 15:30:21
46;NULL;163;'like';2025-04-16 15:30:21
23;NULL;164;'like';2025-04-16 15:30:21
16;NULL;164;'haha';2025-04-16 15:30:21
11;NULL;164;'haha';2025-04-16 15:30:21
28;NULL;164;'like';2025-04-16 15:30:21
19;NULL;164;'like';2025-04-16 15:30:21
14;NULL;164;'haha';2025-04-16 15:30:21
10;NULL;164;'haha';2025-04-16 15:30:21
4;NULL;164;'haha';2025-04-16 15:30:21
2;NULL;164;'angry';2025-04-16 15:30:21
2;NULL;164;'wow';2025-04-16 15:30:21
26;NULL;165;'haha';2025-04-16 15:30:21
36;NULL;166;'wow';2025-04-16 15:30:21
8;NULL;167;'like';2025-04-16 15:30:21
27;NULL;167;'sad';2025-04-16 15:30:21
24;NULL;167;'angry';2025-04-16 15:30:21
4;NULL;167;'angry';2025-04-16 15:30:21
38;NULL;167;'like';2025-04-16 15:30:21
30;NULL;167;'like';2025-04-16 15:30:21
44;NULL;167;'haha';2025-04-16 15:30:21
15;NULL;167;'angry';2025-04-16 15:30:21
44;NULL;167;'love';2025-04-16 15:30:21
20;NULL;167;'wow';2025-04-16 15:30:21
23;28;NULL;'haha';2025-04-16 15:30:21
20;28;NULL;'haha';2025-04-16 15:30:21
48;28;NULL;'angry';2025-04-16 15:30:21
17;NULL;168;'sad';2025-04-16 15:30:21
29;NULL;168;'haha';2025-04-16 15:30:21
36;NULL;168;'sad';2025-04-16 15:30:21
13;NULL;168;'wow';2025-04-16 15:30:21
34;NULL;168;'haha';2025-04-16 15:30:21
23;NULL;168;'like';2025-04-16 15:30:21
46;NULL;168;'love';2025-04-16 15:30:21
44;NULL;169;'sad';2025-04-16 15:30:21
35;NULL;169;'angry';2025-04-16 15:30:21
7;NULL;170;'sad';2025-04-16 15:30:21
4;NULL;170;'wow';2025-04-16 15:30:21
16;NULL;170;'sad';2025-04-16 15:30:21
30;NULL;170;'angry';2025-04-16 15:30:21
2;NULL;170;'haha';2025-04-16 15:30:21
28;NULL;170;'love';2025-04-16 15:30:21
36;NULL;170;'haha';2025-04-16 15:30:21
38;NULL;171;'sad';2025-04-16 15:30:21
45;NULL;171;'haha';2025-04-16 15:30:21
4;NULL;171;'love';2025-04-16 15:30:21
2;NULL;171;'wow';2025-04-16 15:30:21
43;NULL;171;'haha';2025-04-16 15:30:21
9;NULL;171;'wow';2025-04-16 15:30:21
8;29;NULL;'haha';2025-04-16 15:30:21
40;29;NULL;'like';2025-04-16 15:30:21
20;29;NULL;'love';2025-04-16 15:30:21
44;29;NULL;'haha';2025-04-16 15:30:21
7;29;NULL;'sad';2025-04-16 15:30:21
4;29;NULL;'wow';2025-04-16 15:30:21
17;NULL;172;'sad';2025-04-16 15:30:21
47;NULL;172;'wow';2025-04-16 15:30:21
15;NULL;172;'haha';2025-04-16 15:30:21
29;NULL;172;'sad';2025-04-16 15:30:21
48;NULL;173;'wow';2025-04-16 15:30:21
27;NULL;173;'sad';2025-04-16 15:30:21
49;NULL;173;'sad';2025-04-16 15:30:21
16;NULL;173;'love';2025-04-16 15:30:21
1;NULL;174;'sad';2025-04-16 15:30:21
49;NULL;174;'love';2025-04-16 15:30:21
17;NULL;174;'sad';2025-04-16 15:30:21
49;NULL;174;'haha';2025-04-16 15:30:21
9;NULL;174;'wow';2025-04-16 15:30:21
9;NULL;174;'wow';2025-04-16 15:30:21
17;NULL;174;'love';2025-04-16 15:30:21
13;NULL;175;'angry';2025-04-16 15:30:21
1;NULL;175;'haha';2025-04-16 15:30:21
34;NULL;175;'sad';2025-04-16 15:30:21
38;NULL;175;'sad';2025-04-16 15:30:21
47;30;NULL;'wow';2025-04-16 15:30:21
24;30;NULL;'like';2025-04-16 15:30:21
20;30;NULL;'wow';2025-04-16 15:30:21
36;30;NULL;'like';2025-04-16 15:30:21
9;30;NULL;'sad';2025-04-16 15:30:21
34;30;NULL;'haha';2025-04-16 15:30:21
25;NULL;176;'angry';2025-04-16 15:30:21
43;NULL;176;'love';2025-04-16 15:30:21
28;NULL;176;'angry';2025-04-16 15:30:21
44;NULL;176;'like';2025-04-16 15:30:21
34;NULL;176;'haha';2025-04-16 15:30:21
38;NULL;176;'love';2025-04-16 15:30:21
35;NULL;176;'haha';2025-04-16 15:30:21
2;NULL;176;'sad';2025-04-16 15:30:21
49;NULL;176;'haha';2025-04-16 15:30:21
41;NULL;177;'wow';2025-04-16 15:30:21
21;NULL;177;'haha';2025-04-16 15:30:21
12;NULL;177;'sad';2025-04-16 15:30:21
47;NULL;177;'wow';2025-04-16 15:30:21
21;NULL;177;'wow';2025-04-16 15:30:21
20;NULL;177;'angry';2025-04-16 15:30:21
25;NULL;178;'haha';2025-04-16 15:30:21
29;NULL;178;'angry';2025-04-16 15:30:21
29;NULL;178;'wow';2025-04-16 15:30:21
7;NULL;178;'angry';2025-04-16 15:30:21
16;NULL;178;'haha';2025-04-16 15:30:21
32;NULL;178;'wow';2025-04-16 15:30:21
21;NULL;178;'wow';2025-04-16 15:30:21
50;NULL;179;'love';2025-04-16 15:30:21
28;NULL;180;'sad';2025-04-16 15:30:21
33;NULL;181;'angry';2025-04-16 15:30:21
40;NULL;181;'love';2025-04-16 15:30:21
